utterance_id,child_id,session_id,age_bucket,audio_duration_sec,filesize_bytes,word_count,words_per_second,orthographic_text
U_b4b1b4db4b8a4bab,C_4cb11d0521851363,S_7b0c2fa21f622c0f,8-11,5.682,101853,25,4.399859204505455,um well since it hit so many times you had to try it again and make sure everybody was out of the way and stuff
U_b4b93ed11c780729,C_9c53f85a818c6c7d,S_fe13abec9ac00e1e,8-11,1.165,28717,5,4.291845493562231,e not the whole head
U_b4cbede0a56ce274,C_bd6c7dcd77740d55,S_12de0a9f65e91e42,8-11,0.375,12955,1,2.6666666666666665,yep
U_b4e7cdf722522ff8,C_602718527906f0ee,S_0cf162032d553990,8-11,45.875,896942,92,2.005449591280654,what it means to be a consumer is the consumers eat the decomposers and sometimes other consumers and so a fish it eats the plants that are the that are the producers and the bears eat the sometimes the fish and sometimes like a rabbit and the rabbit eats the grass which is and the grass is a producer and then the bird eats the worms and they and the worms eat the producer of grass or dirt and then the monkey it it eats plants and animals so it's they're all
U_b4f764bb4c7d48d5,C_09f29adf3de1d136,S_90b7d5460120b876,8-11,1.97,43049,9,4.568527918781726,yeah it was the size of your pinkie finger
U_b52faf9b478d6cca,C_309fd4e9303cca5c,S_017643692c8c4c42,8-11,41.263,477781,53,1.2844436904733054,the first cup has lots of powder the second cup is get less powder then the third cup has more water and less has less powder and then the fourth cup has more water and less and more water and less powder and the the the last one has less powder and more
U_b53a9735db693843,C_8a0bc8047438a211,S_795e7982c47ce657,5-7,3.86,100076,1,0.2590673575129534,hot
U_b53cf54d25d7921b,C_0fbea0b5205dcf82,S_c24e5bafd82bd7ec,8-11,0.373,15395,1,2.680965147453083,okay
U_b54178775a6229da,C_a1c4c3096c23ad47,S_9ffc472a458f45b8,8-11,90.893,1485684,295,3.2455744666806026,mmm we didn't we had that but we didn't use that mmm so we filled it up to fifty cause it was like we were gonna go by fifties to the number and we poured it in and then we we made sure it was pretty much on fifty before we put it in and we're trying not to like miss any water so we had somebody would hold it so it wouldn't because if you like dump a little out or something that would give you a tha it wouldn't be a very accurate measurement uhhuh so like somebody would hold it so it wouldn't tip over and a little would fall out and we'd um pour it out and then we'd fill it back up and then we'd pour it in and then we f we got a u to like two hundred and forty nine if that was how much we needed uhhuh it was actually a few days ago but um and then we um figured out that it wasn't filled all the way so that is how much um liquid they put in the bottle so we put a little more we were estimating about fifty but um fifty more um millimeters until the can was full so we put it i um so we put it in and we figured out it was a little bit too much cause it was on the outside so we slurped up what was on the outside so it was just filled the can and we um saw how much we took out cause when we put it out it uh went up to like three so we minus three and then we had like like three hundred and something centimeters er milla
U_b542e5ae08dcb6a1,C_08b1f5b285bcbfdf,S_a8d1519965332bb9,8-11,57.224,929069,56,0.9786103732699567,at at first when it was when there was when only one minute after one minute there it was twenty degrees celsius after twenty minutes it was five degrees celsius after thirty minutes it was six degrees celsius after an hour it was um eight degrees celsius and after ninety minutes it was thirteen degrees celsius
U_b54c20c33615296d,C_00ee5a0d52411026,S_db2aee22cc1c2148,8-11,2.045,48706,11,5.378973105134475,i don't know i don't know but i have to go
U_b55355413a2a252d,C_3227d99fcac78d03,S_26c2252f9121a25d,5-7,4.73,102836,1,0.2114164904862579,ore
U_b5549c98968fd27e,C_f22648615e648789,S_3c09a121a1381ffb,3-4,5.647,677051,16,2.8333628475296617,a b c d e f g h i j k l m n o p
U_b5579120614e637a,C_2762cb80e9dad52d,S_ec95b10e46270538,3-4,0.468,46239,2,4.273504273504273,that one
U_b5632394c852d388,C_3e1127ea956714fd,S_2e01b67ed0787ce0,8-11,0.408,17654,1,2.450980392156863,yeah
U_b57338b8298503e3,C_d5d5c482293d19aa,S_269df78fdd3fc753,8-11,15.286,246168,3,0.19625801386889966,i don't know
U_b57f9ac9d8b9d10d,C_c2fd3883270ec301,S_ff6fa7cb11c2b38c,8-11,0.939,23209,4,4.259850905218317,so they can eat
U_b58a8ec28a540f89,C_d0dbc67832f05f30,S_180c0add69f6421c,8-11,3.184,63054,33,10.3643216080402,um the thing where we added more mass and the one where we um what do you call it i'm trying to remember the one where we to the mass and where we
U_b5a3491bc77e4c40,C_d88a3d3544c594ca,S_92939cb738b4527f,8-11,31.099,693791,79,2.5402746069005433,um group one had a bigger vial than group two and so group one probably got a littler answer of like how many vials the how much water would fit in er how many vials that cup could hold of water um than group two group two could probably got more they probably got like twelve then group six got like i mean group one got probably like six um because group one's vial is bigger than group two's
U_b5a8cdef7b1d6653,C_e8e3310e625eb3b5,S_f0ac68e92d9ed115,8-11,0.327,14481,1,3.058103975535168,yeah
U_b5b2105dffd28aea,C_1598bf7352d52e83,S_37b21544e63a3829,8-11,58.631,1185018,136,2.3195920246968327,because a balance is better because with your hands you don't get it as more accurate in a balance what it does is it weighs each one so whichever one is he heavier you could put more stuff in and with your hands you'd if it was a plastic car and a metal car you could definitely tell the difference but if it was two plastic cars and one had a little bit more stuff on it and you didn't notice what you could do is um with your hands you w you would probably think that it's the same weight but with a balance you what what happened is that they do that you put them in and then it balances for you to see which one has more weight and which one has less
U_b5c58980ff0d458c,C_be307246f89a48d0,S_2fdacd2291149248,5-7,4.58,91877,1,0.2183406113537118,rabbit
U_b5cbb51ecc39248d,C_cc5318a820cfc339,S_7731d432427b003c,5-7,5.69,120776,1,0.17574692442882248,loud
U_b5e3ca7fec500384,C_38231c40656453c7,S_2b3ea2e49567e70c,8-11,0.429,14303,1,2.331002331002331,weight
U_b5e4bb1c0a65afbd,C_0cbf3f5af68a0187,S_9d43479e0350d09a,5-7,3.9,100955,1,0.25641025641025644,bell
U_b5e531ab37c8fe6e,C_d95286d09f97271a,S_ecda3d6ba1c01498,8-11,47.515,987054,77,1.6205408818267915,well batteries okay so electricity like a plug in it has electricity it gets any you can really just you really um it p it really sort of never runs out but then for a battery it has lots of thing um energy but it can light it can run out but like um it take it runs out um in about like three days or something for some like three days for others like a week
U_b60d8887d5a525e1,C_dfb7b4ba695c172b,S_02fd3b2f3fcc4264,8-11,53.432,845273,148,2.7698757298996854,the well alright it is notice that the one way is with a bag closed one is with the bag open some i first able to read the same because that both had to be open with the thing and they weigh and then when they add the water it was still the same it was like 61 at the same by then the 58 the bag with the bag one that was open it could even down because the air like the gas went out of it because wasn't sealed but the next one is still weight 61grams but the one but the open one bag was only 58 because some gas some gas now move it so the one that was open weight 58grams because the gas when out and the other one that with the bag close weight 61grams because the gas got dropped in
U_b627ba6c7a56e3c5,C_45788281ca5ef93a,S_c624888ff9d3d4bf,8-11,0.409,15261,1,2.444987775061125,yeah
U_b63175423c5aa574,C_0efba146ed1d6bd1,S_a4e4c985d5043a8b,3-4,13.743,976919,21,1.5280506439641999,the boy the girl boy was is playing on the seesaw and and the boy was was licking he ice cream
U_b663a3272024fe10,C_5bce0f1401493018,S_d35e60b7d1fd27da,5-7,5.5,126812,1,0.18181818181818182,miss
U_b683db83423a388a,C_cf0a61200c9e15b1,S_5c2fd6f2f49c0ca5,8-11,65.003,842413,141,2.1691306555082073,what oh i see that look if you if you if you add a bunch of flour and then water and then vinegar it boils up and then it just goes down just sinks down if you if you if you and if you get water and then add a no if you add a little bit of flour and the water goes in it kind of like just and it dissolves because the thing my hair is oily i have to take a shower today me too i know it looks like mine's wet so if you add a little bit of flour if you add a little bit of flour and then add like just like it's like this little thingy and then you add it hold on and then you add more water it just like dissolves disappears
U_b686ccfca9b30ab9,C_516e18ec41011983,S_5f3fc6304c6b5130,8-11,0.408,15505,1,2.450980392156863,yeah
U_b69a80ff10a6b67a,C_29528791cd81a931,S_d85c4261cba1c27c,8-11,37.781,763082,70,1.8527831449670469,well magnetism can be uh used for a lot of things and um you could like put 'em uh you could like put a object between two magnets and they'll stick to each other through the um magnets but when but if you don't if you don't if you put something that's too thick and the magnet's not strong enough then you won't then you won't then it won't work
U_b6a52e18f1df6abf,C_842cd3fe36fa0b7e,S_f697e3191aa6a7f2,8-11,0.422,15784,1,2.3696682464454977,yeah
U_b6abc3429a4c5220,C_fb0b2bcc69e695be,S_ef8ee4c998865d0c,5-7,7.27,191771,1,0.13755158184319122,eat
U_b6af0cd11c3b1330,C_8a18d2852a6de4c0,S_5aba815cb3c75836,8-11,0.461,13548,1,2.1691973969631237,no
U_b6bc404f515289e5,C_7843199b89596e84,S_6706763916cb0254,8-11,9.297,111990,2,0.21512315800795953,blood vessels
U_b6c2b8fb145b29fc,C_83968632f885d824,S_5798e2586547f90f,8-11,3.607,71334,15,4.158580537843083,um i don't really know marni i did not hear you cause morgan was talking
U_b6c4b03d34d65b63,C_a7b258293c3a21d0,S_a9c2b62ba9abc0f1,5-7,5.269,126056,1,0.18978933383943822,ore
U_b6ca129956e1a107,C_d41f70baeca923f7,S_f05bef256bc29fa8,8-11,4.028,57939,1,0.2482621648460775,probably
U_b6e1a9fc747a8851,C_8e6661ba87cf2132,S_b66ebd49887d176d,8-11,40.124,786480,85,2.1184328581397667,our recent work in science has been working on motors and trying to get them to work like we did today what we did is the we got a sheet of paper that had six things and um we we tried to make 'em we tried to get the paper we estimated if they would work or not but then um we tried 'em and some of 'em that i said yes on didn't some of them that i said no on didn't did work
U_b6e2ef96ac60cc9a,C_5ad3083152fe0839,S_e7ff47ad98dffd0c,8-11,45.752,834892,133,2.9069767441860463,um no we just wanted to measured it we would like keep track in our heads about how much were in there like we started out with a hundred two hundred three hundred three hundred and and like we go to three hun when you got four hundre no when you got three hundred then we only had a certain number left suck it up and that was all the water left and it go got us to eighty i think and then april she went to tell miss larson cause we thought we'd need more and then he squirted it and it got it to the top and then we sucked the rest out cause it sort of overflowed a little bit and it got us to three hundred and seventy five
U_b70d8e23708ef124,C_8a6ffdb935ce5743,S_86b48ec1fbc0742f,8-11,61.938,877769,92,1.4853563240660015,trees and all that well they all have different types of resources eat sharks fish and all that bears fish and leaves monkeys i think bananas just i don't know maybe other stuff too krill just see things like not animals sea animals or anything but that like um fish sometimes they'll eat krill and um many things like that rabbits they are hares um they eat grass and all that hawk red tailed hawks they eat like um mice and all those things and like they all eat many types of
U_b71351467c468ad1,C_f1d0e785e64af8e2,S_25ca7d8ea672e477,8-11,40.423,745947,72,1.7811641887044503,first there's um the two circle the the two circuits are uh closed circuits and in the first one there's only one light bulb so the energy is not sharing and the and the light bulb is brighter and in the second one there's two light bulbs but they're sharing the the electricity so they're um they are not shining shining like the first light bulb and they only have one pathway
U_b71d25cb3f990df3,C_efc988c0108b9095,S_866ad913f0ef55a6,8-11,0.902,22803,4,4.434589800443459,and that's not it
U_b726db6d6a8e4d12,C_ebf0c8e70506400c,S_81ff62fcc4f449a0,8-11,43.215,660377,63,1.4578271433530023,i think red worms take away the dead things and then they take them into good nice fluent soil that makes it nice and nice and nice for my garden and then for the like to help trees grow and the and the i know right and the uhm and they make the soil which will help the plants grow like the mushrooms
U_b74c0ccc4cd850ac,C_878467999ee5c310,S_4fedb7cc94ce1805,8-11,45.829,726118,87,1.8983612996137817,it might affect the um it might affect the mmm um how far it goes into the air and another variable for us was um it was what was it it was the um the we have a brace um for our our little um for our catapult and it's um it makes it creates an angle so it's an angle brace that's what we call it and um this brace w can h higher and lower it so it can go distance and height so if
U_b74e4f3c0612b669,C_8f208e6a948ec07c,S_ae07aa3f7181aa88,8-11,40.134,537715,49,1.2209099516619326,i think this is the engine and that helps the car move and this is the wheels and these also make the car move this is something that connects it to the wheels to make the wheels spin um this is something and i don't know what it is
U_b74ee7a60251eb7c,C_cba6aea4ac4a78f1,S_5660b44b1eff42ec,8-11,0.449,14904,1,2.2271714922048997,okay
U_b75188c8fea86a7d,C_5d29a6cc873657e2,S_80c4d1e64a5a0100,8-11,1.259,29513,7,5.559968228752979,that they are metal so energy flow
U_b7552a51a5d2ece0,C_1682231a0a52513a,S_d983fd6b3f70db87,8-11,0.301,13568,1,3.3222591362126246,yeah
U_b75f9bf916ec7515,C_5c9637cb4d5fc0d2,S_b21b375b340c0435,5-7,7.476,161069,1,0.1337613697164259,miss
U_b78c25652743b123,C_8e6661ba87cf2132,S_f0a2c836b7c39f1d,8-11,39.108,853381,71,1.8154853226961236,ne is the washers go down in the the the cup gets the cup on the other side with the with the um magnet starts to weigh down after you go when you go to eight you could kinda or nine you can't really see it but when you go to ten you still can't but then when you go to eighte nineteen it falls down because it broke the force
U_b792eb541d122597,C_0c8873c41a20ecf7,S_f548a64b615d95ab,8-11,0.367,13704,1,2.7247956403269757,yeah
U_b79f6d1215953cbc,C_e8e60cdc52af3d67,S_5f5fc1f9925e6b37,5-7,6.97,168104,1,0.14347202295552366,eat
U_b7a732973bf7c088,C_8fae525fd225d2a7,S_141dd0cd75e5bf4d,8-11,0.143,11952,1,6.993006993006993,t
U_b7a825300bf56e1d,C_50087b79bfb93f03,S_5c4dbbb208b9072b,8-11,0.3,13342,1,3.3333333333333335,net
U_b7c9b72f348a647c,C_aa60624a1fa77287,S_4ae2a5753b6a8686,8-11,2.513,41911,11,4.3772383605252685,i don't see the interactive so i don't know what i'm
U_b7d531c23c1800cc,C_6b73cdfb026f43ff,S_6e63f17c5826ed67,8-11,1.391,36254,12,8.626887131560029,nine gram s of one hundred to make it equal the kilogram
U_b7edc5709c5aab6d,C_43c6a5c0e88ea260,S_4b54ddcf0a03d2ad,8-11,0.449,14248,1,2.2271714922048997,yeah
U_b7f311a74ea38a40,C_7e4f7a89c40ec225,S_e9fb6a4732efb21b,8-11,0.408,15218,1,2.450980392156863,yeah
U_b7f3ebcf2bf6fd99,C_d4df815189b10ac9,S_fe3e16dedfd6bf75,3-4,10.812,680513,30,2.774694783573807,that i see a truck i see a bird there i see i see a tree i see a bird i see a slide i see a slide i see
U_b7f7204e85fac791,C_5ad3083152fe0839,S_84bfd5f8ed4ebc03,8-11,45.788,725518,122,2.6644535686205995,um yeah i think so i think we did i just can't remember we might have done it on friday yeah i was in the hospital it really sucked cause i missed out um i was in denver at the denver's kid's hospital i had my m r i there a few weeks ago and they're they had to like for my eyes my eyes yeah i'm gonna have to go in in a few weeks which really suck and i missed a lot on friday cause we're doing this thing legends and we have write down legends and i only have one written down because i would've gotten about three but we i missed out on friday so i had one
U_b80e0c237ef4ce47,C_5ed5f247052b028a,S_60ccc4995002105c,8-11,32.264,766442,81,2.5105380609967765,you could see if the weight affected it you could see if the um if the length of the plane affected it because if it's longer then it'll probably take um take longer to get across because there's more weight to pull i mean there might not be more weight to pull it might be very very thin and still be very very long so in that case it would take a short amount of time because it's carrying less weight
U_b81d3dd629a5edf2,C_ad5598e593c95811,S_2065ff091f3d59ee,8-11,5.696,52545,43,7.549157303370787,well um all of them is zero ten twenty thirty forty fifty so then there's fifty milliliters in the syringe so then that um so then if you take out um if there's fifty milliliters in the water you can um you'll well
U_b81e57a3ac8d08d3,C_5b090465fa5e1636,S_bb436dd0a6900a85,5-7,6.03,151847,1,0.16583747927031509,miss
U_b823e01d6ed98099,C_f1d9d5a6ae6f4b3b,S_a2b03413c96b99e6,5-7,5.74,139293,1,0.17421602787456444,fox
U_b831c588707d2f96,C_951494d3f7496992,S_fae1d6c6cb44c939,8-11,40.262,455205,48,1.1921911479807263,maybe it's maybe it's because the two d cells are attached the positive side and the positive side and maybe if we switched around so in the middle it would be a positive side and a negative side touching i think that's probably why it's not lighting yup
U_b8568de11dd457f9,C_eaefdeb72be688e7,S_be8e647f627866dc,8-11,3.289,90600,14,4.256612952265126,and we were trying to get her to put more in so it'd explode
U_b870291efea733a3,C_56b59834adc07c55,S_53657e16e1233f7f,5-7,5.1,129614,1,0.19607843137254904,ham
U_b8a2d1b27d43e8b9,C_efb04967f741a044,S_d2ffa663e530c383,8-11,1.822,45227,55,30.18660812294182,free the student um you see how many paper clips you n get you see how many paper clips you will make you see how many paper clips fit in the cup before it sinks to the bottom or how many paper clips is the same weight as the plastic chip or the poker chip
U_b8af5e6704475adc,C_8e829410e80dba39,S_95ad7e92d0e94787,8-11,34.113,625221,88,2.579661712543605,well we made our own meter tape for our homework and we brought it back and mister puller our teacher assigned us to measure things like measure our desk measure around your head measure height and width measure how wide the room is with meters so you have to take a big meter stick and you have to put like a bunch of people and put their finger against it then make it go and we had ten and a half meters so that would be very big
U_b8db57683f71471f,C_3e1127ea956714fd,S_00244337b9d50090,8-11,1.676,48382,7,4.176610978520286,oh yeah it was the straw one
U_b8f57cc9c85db2bf,C_661019a4cdb08231,S_f2918480a1e6ddd3,8-11,0.409,16783,2,4.88997555012225,the very
U_b9273f1fe47d31d4,C_9c425be0129968ad,S_30e2acefded5ee61,8-11,0.138,11020,1,7.246376811594202,m
U_b92d92e0b3f1c18a,C_3c070121f6457318,S_bd47b354b55037ff,8-11,1.149,30043,5,4.351610095735422,it was just like that
U_b934231dae1f7f8b,C_2a0f805839bdf08f,S_e47dff434094895e,8-11,26.814,489508,84,3.132691877377489,no i it was up and down yeah so so we put so we'd up um the paper clip under there and squish it a little bit we'd put the p and then someone and the person w and so they put the paper clip under there and then someone would have the light bulb on the um on the nake um positive side and then um they and then the light bulb would be on the the edge right there the positive side
U_b93a6d56bfa26d75,C_c96252c2242dbcd5,S_87231e94bcc08ecf,5-7,6.95,132263,1,0.14388489208633093,car
U_b948ca2086ea3fd6,C_ad46613eb12a2351,S_72a4ae544318c6d8,8-11,4.166,96164,1,0.24003840614498317,grass
U_b96a8a924d73222a,C_90330f0edeb1efcf,S_5321d5d0abb7e1d2,5-7,9.99,245508,1,0.10010010010010009,say
U_b96d7b7151b64b08,C_8a6ffdb935ce5743,S_86b48ec1fbc0742f,8-11,70.052,1092716,103,1.470336321589676,it means that they have many things to eat and like for if they have any fish to eat like those birds they have like mice and all that bears fish different types of fish and different organisms monkeys they i don't know what they eat just bananas um krill they just eat many types of like sea not like sea animals sea animals will eat krill and fish they eat sometimes they'll eat other animals like krill and bunnies they eat grass and hawks they eat many things like like a red tail hawk like um say like mice and grass and
U_b96f6edfcbaaba6c,C_7d46e6e514e3ed1e,S_07f3b51f872c46f3,8-11,0.719,14745,1,1.3908205841446455,good
U_b97cef6f5c341cd4,C_9c53f85a818c6c7d,S_258ae8b64ce581a1,8-11,0.896,27564,4,4.464285714285714,am i gonna listen
U_b98c40d467f2aabb,C_b8639f8a0b8dc0d0,S_c44bc87c122779cc,8-11,38.451,677540,87,2.262619957868456,yeah yeah mmm hmm well we had this piece of paper that said object guessed measurement measured measurement and then difference and we wrote the object down and we wrote our measurement and then we measure it and see how off we were and that's when the difference came in so you'd write how m like how many numbers like twenty se you say you guessed for the computer twenty seven centimeters across and it was really thirty six you'd be nine off of that number mmm
U_b98d9fc420b2a36e,C_878467999ee5c310,S_e7c3065ae7aab41c,8-11,60.773,998010,134,2.2049265298734633,well we tested from fifteen and fifteen didn't make it very far maybe um maybe forty or fifty centimeters long it would go and we measured um our string after we um well we measured how long it would take until we hit the the airplane and the airplane if it was all the way across we knew that it flew the whole four hundred meter uh four hundred centimeters and then you knew with the the others um with the thirty centimeters i mean the the halfway line you'd have to go um to about two hundred centimeters so you'd go to two hundred centimeters see if that was halfway if not you try again and you try and well we predict and we see if we can get it the right length
U_b98df27ece56c5d2,C_ab300af59ecaa89f,S_93b302cd2b1fa5a1,5-7,6.16,175877,1,0.16233766233766234,bee
U_b991bad38b117230,C_cc308f83eb1ebe6d,S_fafc9ff6ba7b6179,8-11,0.419,15852,1,2.3866348448687353,yeah
U_b99ad4d43390a96a,C_4d78a99a6ee0a0a9,S_c0220d056d212579,8-11,0.366,12991,1,2.73224043715847,yeah
U_b9a9e9c4f4a6bcad,C_de38a9947fb62c88,S_fe57fa6e0edbafa3,8-11,0.408,15299,1,2.450980392156863,yeah
U_b9ba141eed3592c0,C_f370834fbe405cb1,S_45fede2a9169d066,8-11,1.162,25036,5,4.302925989672978,like i said before we
U_b9be49b90d259e1c,C_5803bfba29574fd6,S_a14e68ac722d34f2,8-11,0.416,18133,3,7.211538461538462,i don't know
U_b9dc9d805eb6f50f,C_bbec71a17a161c04,S_21f69c5b90980b2a,8-11,0.337,14660,1,2.9673590504451037,yes
U_b9df28bba303f968,C_83db0bd14e40fc0f,S_33e7acc0aefe1f5d,8-11,2.663,47104,11,4.130679684566279,it is a combination of the three piles on the right
U_b9eb2d0b6f140307,C_cf54751fdf697eb1,S_347c6468737fbc73,8-11,2.693,61995,15,5.569996286669142,stimulus is the knocking over the thing and then the response is the guy jumping
U_b9fb5a1d9cdd39b4,C_b773106f82d3706e,S_faf1c28b4f82321a,5-7,5.519,142836,1,0.1811922449719152,old
U_b9fd9647021a0eaa,C_c96252c2242dbcd5,S_87231e94bcc08ecf,5-7,5.39,109469,1,0.1855287569573284,right
U_ba226c2ec2c797c4,C_bb44003703919c45,S_1245d85f0587eff4,8-11,0.484,15128,1,2.066115702479339,no
U_ba43e462048464b5,C_02f3e8f2b953661f,S_132cf7705240adf9,5-7,4.35,93311,1,0.2298850574712644,cook
U_ba6152cc1b16abfc,C_e2676f2cc72877b4,S_5607c15821055988,5-7,6.12,136276,1,0.16339869281045752,steam
U_ba68641dd74bb9de,C_cf0a61200c9e15b1,S_defc49187cdfdbaf,8-11,53.303,762296,103,1.9323490235071197,i think that um its different because for a parallel circuit that each have their own pathway and it would be brighter and there's still one light there's still one dcell but each of them are having their own pathway so that each get enough energy for both in a parallel circuit but in a series circuit it will if there's only one single pathway for each light bulb so yep and for a series then if there is only one pathway for each each of them would only be taking the energy from the other light bulb so it'll be more dim
U_ba7938047dd61b1e,C_2762cb80e9dad52d,S_ec95b10e46270538,3-4,8.404,698790,12,1.4278914802475011,and so does the not the cat and so does the duck
U_ba81aa5bd0224b81,C_d0dbc67832f05f30,S_3be8540d097a256f,8-11,5.167,117288,49,9.483259144571319,god if they weren't um if that one wasn't more down i would say it would sink it would be longer up because of how it's evened out but it doesn't look like that so i would still say the twenty one would stay up longer than the twelve
U_ba848c5c79672dc0,C_ebf0c8e70506400c,S_a41963e852780069,8-11,11.662,79196,1,0.08574858514834505,uhm
U_ba9566b15452e13f,C_a6a6d2ac3fb46d75,S_bec619baa9222ea2,8-11,1.988,42448,21,10.56338028169014,it's gonna like tip the boat and if it's calm waters it's gonna keep the boat moving slowly through the waters
U_ba95e89c88827661,C_2762cb80e9dad52d,S_0369b786369a5ac4,3-4,0.406,40445,1,2.463054187192118,no
U_ba96bdcc37b31d27,C_8bfb46dab4c01670,S_77953fffc4caa6dc,8-11,12.396,168334,3,0.24201355275895448,i'm speaking in
U_ba9d829f7616399d,C_5662687d8c144fd8,S_b5ba1965039144b6,5-7,4.84,120203,1,0.2066115702479339,sand
U_bac30587ab415348,C_40af38fbcf293523,S_ea3fc7a75a3f1e04,5-7,3.86,105877,1,0.2590673575129534,bruise
U_bad8b0b511df4916,C_4806ecb6a7360f46,S_cb9f76851d7d7cc8,5-7,4.329,100287,1,0.231000231000231,nap
U_baf7edbdefe2e1a4,C_b4bdbce203422ad6,S_eb5a5ffeeed37636,8-11,3.825,80514,1,0.26143790849673204,well
U_bb06f956c45f9467,C_5aed2de5a783d72f,S_b94db9e9cb557962,8-11,0.429,12673,1,2.331002331002331,no
U_bb0d3fa4a60f1150,C_b3523050eebb8b82,S_f3a9473f72c47582,8-11,1.179,25604,6,5.089058524173028,i don't think it would work
U_bb1be83e8be54a4e,C_bf2be2088991b7d2,S_e1081d1454013369,8-11,65.323,1143997,112,1.7145568942026548,the blue labels are the water going up to the leaf so it can so it can do photosynthesis and blue arrow is the light from the sun going on the leaf and being absorbed and the yellow one is the sunshine and the red one is the thing going into it the red rays and the oranges yellow arrow is just start going down to the rest of the plant so or the rest of the plants sourced to and down the phloem and xylem both together in that group and yah the stuff goes down to the rest of the cells and so it can alive and do the job
U_bb1d11de3ae5b5b1,C_7e4f7a89c40ec225,S_e9fb6a4732efb21b,8-11,0.327,13766,1,3.058103975535168,yeah
U_bb40e2f9d917f7e9,C_768eb69a7a1952fd,S_ada643d8bc982427,8-11,0.391,14933,1,2.557544757033248,yep
U_bb5920dd0f231866,C_c2fd3883270ec301,S_676d34da1a5bcdb3,8-11,7.787,72059,2,0.2568383202773854,a system
U_bb719a14efb756ce,C_4d78a99a6ee0a0a9,S_2ad6c3483e46e443,8-11,0.347,13263,1,2.8818443804034586,yeah
U_bb73725548ae4843,C_4e54e66cc7b59060,S_e501ac8b0115f6c2,8-11,2.074,49143,9,4.339440694310511,we have a lot of cells and they have
U_bb78279d2ac9604c,C_7e4f7a89c40ec225,S_e9fb6a4732efb21b,8-11,0.286,12646,1,3.4965034965034967,yeah
U_bb94795a3863f74e,C_c5ce0b1c0c4e6a82,S_b597592645aead57,8-11,0.347,13784,1,2.8818443804034586,yeah
U_bb9eae9c62e1e3d9,C_7151ec9a58d75622,S_e0b7fda79e3c092a,8-11,38.368,565235,68,1.7723102585487907,i notice that the steep one there are like trees there's a bigger cut bank much bigger some of the trees are like in the water and it's flowing faster much faster kind of like a waterfall just not waterfall and yeah and then on the flat one it's going slow there's barely a cut bank there's no trees around it no deposition that i can see yeah
U_bba60dc6cd705170,C_0375acd61d3a1d09,S_3efb226f7951ecc4,5-7,3.88,81766,1,0.2577319587628866,bell
U_bbae9a107cebbc46,C_2762cb80e9dad52d,S_0369b786369a5ac4,3-4,0.346,36513,1,2.8901734104046244,yeah
U_bbc26ed60dd97033,C_e1f2c35258cddb7f,S_e3c027fc313df9e8,5-7,3.96,78734,1,0.25252525252525254,pay
U_bbc6fdcf4b884793,C_516e18ec41011983,S_5f3fc6304c6b5130,8-11,0.429,15041,1,2.331002331002331,no
U_bbc7d427bf81808d,C_af626a1164302b91,S_491d5472200be650,8-11,27.635,593779,90,3.256739641758639,well the electricity goes out of the negative part and it hits the and when it hits the first um when it hits the first light bulb it flows through the other pathway the the and it hits the other light bulb and the electricity it's going out the the first light bulb so it gets to the second light bulb and then that light bulb gives out the electricity and it goes into the positive side and that keeps going on forever until y until you open the circuit
U_bbd0723b41e03e5d,C_d0fac0bde6cc4dc2,S_b69fbda140a4cada,3-4,0.422,37369,1,2.3696682464454977,yeah
U_bbe9f5a9bc86b950,C_9fce57d8e83e10ef,S_f8675f4a8b1082bd,8-11,0.389,15356,1,2.570694087403599,yeah
U_bbf517e31c0b53b1,C_83f992f0c9913b0c,S_5383b69542a5e168,5-7,3.914,79566,1,0.25549310168625444,fan
U_bbfd64fea119d577,C_d655624c42a8aacb,S_2ee249166d3604df,5-7,4.069,121157,1,0.2457606291472106,bee
U_bc0301b75f7d79cd,C_db252e047344f532,S_dd945a0b96709c3f,5-7,9.77,227008,1,0.1023541453428864,is
U_bc22d80748b08c26,C_0d46bb4398024d93,S_f62c2a62ad6e858b,8-11,0.398,16441,1,2.5125628140703515,changed
U_bc2a8ebd6d8e42c7,C_6500f1cb94640e12,S_ae3e9a34c8712c36,8-11,4.338,61660,1,0.2305209774089442,one
U_bc37f10ac26b64c9,C_92d438b4ee2ad98a,S_2818eb382c1f8eb8,8-11,0.409,15861,1,2.444987775061125,yeah
U_bc507ed9b946cbaf,C_fbeeb5603eb6ec7b,S_032eee90999e218b,8-11,1.731,33173,8,4.62160600808781,what can you say that one more time
U_bc578b5b250b6d8c,C_7e4f7a89c40ec225,S_e9fb6a4732efb21b,8-11,0.347,14407,1,2.8818443804034586,yeah
U_bc6fda3341e5f437,C_842cd3fe36fa0b7e,S_f697e3191aa6a7f2,8-11,24.822,383934,83,3.3438079123358313,yeah the for the three well we had to put the water up up here for the five we had to put it up here but when we had the squirter guy sorry um when we had the squirter gun e we had to suck up all that water so it was like down here and down here and then for three is down here and down here and so we sucked it all up and we put it in a test tube
U_bc7231824922b0a1,C_33028280ab062783,S_7c8c2b1fc8c9f5d2,3-4,1.62,135522,7,4.320987654320987,it's gonna have a tv on it
U_bca38c19a95f6bb1,C_1682231a0a52513a,S_d983fd6b3f70db87,8-11,0.39,15500,2,5.128205128205128,nah uh
